id,address_state,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,loan_category,good_loan_flag,bad_loan_flag,issue_year,issue_month,issue_month_name,issue_year_month,payment_difference,payment_ratio
700052,NC,10+ years,RCCG - Victory Temple,A,MORTGAGE,2021-11-04,2021-11-15,2021-04-14,Fully Paid,2021-05-14,891691,car,A3,36 months,Not Verified,50000.0,0.203,308.41,0.0692,10000,32,11103,Good Loan,1,0,2021.0,11.0,November,2021-11,1103,1.1103
661459,OH,10+ years,Atkins and Pearce,A,MORTGAGE,2021-11-02,2021-02-14,2021-02-14,Fully Paid,2021-03-14,845936,car,A4,36 months,Not Verified,48000.0,0.1988,201.57,0.0729,6500,24,7257,Good Loan,1,0,2021.0,11.0,November,2021-11,757,1.1165
768140,CA,10+ years,Orchard Supply Hardware,A,MORTGAGE,2021-11-05,2021-12-12,2021-12-12,Fully Paid,2022-01-12,969361,car,A4,36 months,Not Verified,73000.0,0.1433,155.51,0.0749,5000,23,5312,Good Loan,1,0,2021.0,11.0,November,2021-11,312,1.0624
823069,CT,10+ years,Custom Phone Inc,A,MORTGAGE,2021-11-07,2021-11-12,2021-11-12,Fully Paid,2021-12-12,1031607,car,A4,36 months,Not Verified,68000.0,0.0286,248.82,0.0749,8000,13,8615,Good Loan,1,0,2021.0,11.0,November,2021-11,615,1.0769
761499,GA,10+ years,Greif LLC,A,MORTGAGE,2021-11-05,2021-08-14,2021-06-14,Fully Paid,2021-07-14,961964,car,A4,36 months,Not Verified,112992.0,0.1825,248.82,0.0749,8000,25,8957,Good Loan,1,0,2021.0,11.0,November,2021-11,957,1.1196
390651,VA,10+ years,Girard Engineering,A,MORTGAGE,2021-09-04,2021-07-15,2021-04-12,Fully Paid,2021-05-12,425903,car,A4,36 months,Not Verified,135000.0,0.0518,255.58,0.0932,8000,14,9201,Good Loan,1,0,2021.0,9.0,September,2021-09,1201,1.1501
483645,GA,10+ years,AT&T,A,MORTGAGE,2021-10-02,2021-02-13,2021-02-13,Fully Paid,2021-03-13,615502,car,A4,36 months,Not Verified,75181.0,0.1831,186.66,0.0751,6000,30,6720,Good Loan,1,0,2021.0,10.0,October,2021-10,720,1.12
866551,IL,10+ years,City of Chicago,A,MORTGAGE,2021-11-09,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1079988,car,A4,36 months,Not Verified,110400.0,0.1916,93.31,0.0749,3000,41,3359,Good Loan,1,0,2021.0,11.0,November,2021-11,359,1.1197
394295,CA,10+ years,Downey welding,A,MORTGAGE,2021-09-04,2021-05-12,2021-05-12,Fully Paid,2021-06-12,432897,car,A5,36 months,Not Verified,48000.0,0.1257,481.42,0.0963,15000,31,17331,Good Loan,1,0,2021.0,9.0,September,2021-09,2331,1.1554
472637,TX,2 years,Accenture,A,MORTGAGE,2021-09-12,2021-12-11,2021-12-11,Fully Paid,2022-01-11,596861,car,A1,36 months,Not Verified,54000.0,0.0267,268.83,0.0705,8700,15,9538,Good Loan,1,0,2021.0,9.0,September,2021-09,838,1.0963
732697,CO,2 years,Corvirtus,A,MORTGAGE,2021-11-04,2021-10-15,2021-05-14,Fully Paid,2021-06-14,928926,car,A1,36 months,Not Verified,85000.0,0.04,168.9,0.0542,5600,36,6080,Good Loan,1,0,2021.0,11.0,November,2021-11,480,1.0857
628369,TX,2 years,Cricket Communications,A,MORTGAGE,2021-10-12,2021-12-13,2021-12-13,Fully Paid,2022-01-13,805177,car,A3,36 months,Not Verified,36000.0,0.1997,54.9,0.0617,1800,21,1977,Good Loan,1,0,2021.0,10.0,October,2021-10,177,1.0983
842807,NY,2 years,walmart distribution,A,MORTGAGE,2021-11-08,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1053506,car,A4,36 months,Not Verified,36000.0,0.1883,217.72,0.0749,7000,13,7838,Good Loan,1,0,2021.0,11.0,November,2021-11,838,1.1197
564180,CA,3 years,California Department of Justice,A,MORTGAGE,2021-10-08,2021-08-13,2021-09-13,Fully Paid,2021-10-13,725950,car,A1,36 months,Not Verified,120000.0,0.052,140.76,0.0639,4600,42,5068,Good Loan,1,0,2021.0,10.0,October,2021-10,468,1.1017
464609,AZ,3 years,Mesa Fire Department,A,MORTGAGE,2021-09-12,2021-05-16,2021-03-10,Fully Paid,2021-04-10,582432,car,A2,36 months,Not Verified,60000.0,0.1004,62.12,0.074,2000,14,2036,Good Loan,1,0,2021.0,9.0,September,2021-09,36,1.018
1050642,OH,3 years,Ares Inc.,A,MORTGAGE,2021-11-12,2021-06-14,2021-06-14,Fully Paid,2021-07-14,1281883,car,A2,36 months,Not Verified,62352.0,0.1207,116.68,0.0662,3800,24,4187,Good Loan,1,0,2021.0,11.0,November,2021-11,387,1.1018
710680,PA,3 years,Lonza Inc,A,MORTGAGE,2021-11-03,2021-04-14,2021-04-14,Fully Paid,2021-05-14,903454,car,A2,36 months,Not Verified,54000.0,0.1129,151.64,0.0579,5000,20,5459,Good Loan,1,0,2021.0,11.0,November,2021-11,459,1.0918
390765,MD,3 years,Rummel  Klepper  and  Kahl,A,MORTGAGE,2021-09-04,2021-03-10,2021-02-10,Fully Paid,2021-03-10,426115,car,A3,36 months,Not Verified,60000.0,0.0036,313.37,0.08,10000,11,10513,Good Loan,1,0,2021.0,9.0,September,2021-09,513,1.0513
1026512,TX,4 years,Aramark,A,MORTGAGE,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1255698,car,A1,36 months,Not Verified,66000.0,0.0118,91.31,0.0603,3000,23,3287,Good Loan,1,0,2021.0,11.0,November,2021-11,287,1.0957
471543,FL,4 years,Sarasota Memorial Hospital,A,MORTGAGE,2021-09-12,2021-08-11,2021-08-11,Fully Paid,2021-09-11,595343,car,A1,36 months,Not Verified,241875.0,0.064,494.4,0.0705,16000,24,17370,Good Loan,1,0,2021.0,9.0,September,2021-09,1370,1.0856
873529,NY,4 years,Jefferson Lewis BOCES,A,MORTGAGE,2021-11-09,2021-09-15,2021-09-14,Fully Paid,2021-10-14,1087835,car,A1,36 months,Not Verified,24000.0,0.067,39.21,0.0542,1300,46,1411,Good Loan,1,0,2021.0,11.0,November,2021-11,111,1.0854
550334,VA,4 years,Fairfax County Govt.,A,MORTGAGE,2021-10-07,2021-05-16,2021-03-11,Fully Paid,2021-04-11,709388,car,A2,36 months,Not Verified,96000.0,0.0829,138.46,0.0676,4500,28,4613,Good Loan,1,0,2021.0,10.0,October,2021-10,113,1.0251
361816,CA,4 years,Perot Systems,A,MORTGAGE,2021-08-11,2021-05-16,2021-11-11,Fully Paid,2021-12-11,370608,car,A3,36 months,Not Verified,90000.0,0.0428,156.69,0.08,5000,12,5641,Good Loan,1,0,2021.0,8.0,August,2021-08,641,1.1282
399481,FL,4 years,Martin County School District,A,MORTGAGE,2021-09-05,2021-03-16,2021-05-12,Fully Paid,2021-06-12,442237,car,A3,36 months,Not Verified,81804.0,0.0898,282.03,0.08,9000,30,10153,Good Loan,1,0,2021.0,9.0,September,2021-09,1153,1.1281
446873,CA,4 years,Sacramento Child Advocates,A,MORTGAGE,2021-09-10,2021-01-16,2021-02-12,Fully Paid,2021-03-12,546914,car,A4,36 months,Not Verified,28880.0,0.1596,63.23,0.0859,2000,12,2260,Good Loan,1,0,2021.0,9.0,September,2021-09,260,1.13
887905,VA,5 years,City of Richmond,A,MORTGAGE,2021-11-09,2021-05-16,2021-10-14,Fully Paid,2021-11-14,1104233,car,A1,36 months,Not Verified,51000.0,0.1753,121.75,0.0603,4000,15,4383,Good Loan,1,0,2021.0,11.0,November,2021-11,383,1.0958
834628,GA,5 years,Le Clos,A,MORTGAGE,2021-11-08,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1044500,car,A1,36 months,Not Verified,49000.0,0.0585,105.56,0.0542,3500,16,3800,Good Loan,1,0,2021.0,11.0,November,2021-11,300,1.0857
803977,WA,5 years,Bellevue School District,A,MORTGAGE,2021-11-07,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1009793,car,A1,36 months,Not Verified,42000.0,0.044,180.96,0.0542,6000,31,6515,Good Loan,1,0,2021.0,11.0,November,2021-11,515,1.0858
460501,GA,5 years,American Home Shield,A,MORTGAGE,2021-09-11,2021-01-12,2021-04-11,Fully Paid,2021-05-11,574859,car,A2,36 months,Not Verified,50000.0,0.0317,155.3,0.074,5000,32,5398,Good Loan,1,0,2021.0,9.0,September,2021-09,398,1.0796
500124,AZ,5 years,ST Microelectronics,A,MORTGAGE,2021-10-04,2021-02-13,2021-02-13,Fully Paid,2021-03-13,642219,car,A3,36 months,Not Verified,85000.0,0.0329,247.52,0.0714,8000,32,8906,Good Loan,1,0,2021.0,10.0,October,2021-10,906,1.1132
421959,GA,5 years,US Air Force,A,MORTGAGE,2021-09-07,2021-05-10,2021-05-10,Fully Paid,2021-06-10,496234,car,A4,36 months,Not Verified,50000.0,0.0833,95.85,0.0932,3000,28,3189,Good Loan,1,0,2021.0,9.0,September,2021-09,189,1.063
1040942,PA,5 years,Agusta Westland,A,MORTGAGE,2021-11-12,2021-07-13,2021-07-13,Fully Paid,2021-08-13,1271153,car,A4,36 months,Not Verified,139200.0,0.2009,187.75,0.079,6000,31,6395,Good Loan,1,0,2021.0,11.0,November,2021-11,395,1.0658
694067,NY,6 years,faztec industries,A,MORTGAGE,2021-11-03,2021-03-14,2021-03-14,Fully Paid,2021-04-14,884942,car,A1,36 months,Not Verified,57600.0,0.0725,120.64,0.0542,4000,24,4343,Good Loan,1,0,2021.0,11.0,November,2021-11,343,1.0858
720394,NV,6 years,Washoe County School District,A,MORTGAGE,2021-11-04,2021-04-13,2021-03-13,Fully Paid,2021-04-13,914846,car,A3,36 months,Not Verified,37459.0,0.0061,172.71,0.0692,5600,8,6130,Good Loan,1,0,2021.0,11.0,November,2021-11,530,1.0946
360506,GA,6 years,Classic Center,A,MORTGAGE,2021-08-11,2021-11-11,2021-11-11,Fully Paid,2021-12-11,368318,car,A3,36 months,Not Verified,58500.0,0.0507,125.35,0.08,4000,19,4512,Good Loan,1,0,2021.0,8.0,August,2021-08,512,1.128
673841,CA,6 years,Templeton Steel,A,MORTGAGE,2021-11-02,2021-07-13,2021-09-11,Fully Paid,2021-10-11,861281,car,A4,36 months,Not Verified,60000.0,0.014,94.59,0.0729,3050,12,3170,Good Loan,1,0,2021.0,11.0,November,2021-11,120,1.0393
667916,NY,7 years,NYS Dept. of Environmental Conservation,A,MORTGAGE,2021-11-02,2021-02-14,2021-02-14,Fully Paid,2021-03-14,853863,car,A1,36 months,Not Verified,65000.0,0.1429,180.96,0.0542,6000,33,6515,Good Loan,1,0,2021.0,11.0,November,2021-11,515,1.0858
708650,FL,7 years,Centurylink,A,MORTGAGE,2021-11-03,2021-12-13,2021-12-13,Fully Paid,2022-01-13,901168,car,A3,36 months,Not Verified,72000.0,0.0217,154.21,0.0692,5000,11,5543,Good Loan,1,0,2021.0,11.0,November,2021-11,543,1.1086
608757,CA,7 years,"J.F. Shea Co., Inc.",A,MORTGAGE,2021-10-11,2021-05-16,2021-11-13,Fully Paid,2021-12-13,780895,car,A5,36 months,Not Verified,123000.0,0.234,280.61,0.0691,15000,50,10102,Good Loan,1,0,2021.0,10.0,October,2021-10,-4898,0.6735
645985,CA,8 years,Hunter Industries,A,MORTGAGE,2021-11-01,2021-02-15,2021-02-13,Fully Paid,2021-03-13,826524,car,A1,36 months,Not Verified,110000.0,0.0524,235.25,0.0542,7800,27,8388,Good Loan,1,0,2021.0,11.0,November,2021-11,588,1.0754
784380,SC,8 years,Carolina Engine,A,MORTGAGE,2021-11-06,2021-12-15,2021-05-12,Fully Paid,2021-06-12,987587,car,A1,36 months,Not Verified,48000.0,0.109,135.72,0.0542,4500,28,4680,Good Loan,1,0,2021.0,11.0,November,2021-11,180,1.04
863309,CT,8 years,"Stafford Family Chiropractic, LLC",A,MORTGAGE,2021-11-09,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1076434,car,A2,36 months,Not Verified,77040.0,0.205,179.47,0.0599,5900,30,6461,Good Loan,1,0,2021.0,11.0,November,2021-11,561,1.0951
831388,OH,8 years,Vitas Healthcare Corp.,A,MORTGAGE,2021-11-08,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1040609,car,A4,36 months,Not Verified,60000.0,0.2712,62.21,0.0749,2000,31,2239,Good Loan,1,0,2021.0,11.0,November,2021-11,239,1.1195
726906,VA,8 years,mary washington hospital,A,MORTGAGE,2021-11-04,2021-12-15,2021-02-13,Fully Paid,2021-03-13,922378,car,A4,36 months,Not Verified,40560.0,0.0737,93.03,0.0729,3000,47,3292,Good Loan,1,0,2021.0,11.0,November,2021-11,292,1.0973
749594,CA,9 years,Town of Apple Valley,A,MORTGAGE,2021-11-05,2021-05-14,2021-05-14,Fully Paid,2021-06-14,948842,car,A1,36 months,Not Verified,60000.0,0.15,108.58,0.0542,3600,41,3909,Good Loan,1,0,2021.0,11.0,November,2021-11,309,1.0858
1039551,CA,9 years,Townsend Design,A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1269489,car,A1,36 months,Not Verified,54960.0,0.1085,167.4,0.0603,5500,15,6026,Good Loan,1,0,2021.0,11.0,November,2021-11,526,1.0956
725132,DE,9 years,Astrazeneca Pharmaceuticals,A,MORTGAGE,2021-11-04,2021-05-13,2021-04-13,Fully Paid,2021-05-13,920343,car,A5,36 months,Not Verified,84000.0,0.1734,183.97,0.0766,5900,31,6534,Good Loan,1,0,2021.0,11.0,November,2021-11,634,1.1075
759237,MO,< 1 year,Tri-River Design & Construction,A,MORTGAGE,2021-11-05,2021-05-14,2021-06-14,Fully Paid,2021-07-14,959469,car,A1,36 months,Not Verified,65000.0,0.1927,120.64,0.0542,4000,20,4343,Good Loan,1,0,2021.0,11.0,November,2021-11,343,1.0858
388170,FL,< 1 year,AMG Imaging Supplies,A,MORTGAGE,2021-09-03,2021-05-15,2021-04-12,Fully Paid,2021-05-12,421436,car,A1,36 months,Not Verified,50004.0,0.101,372.55,0.0737,12000,31,13412,Good Loan,1,0,2021.0,9.0,September,2021-09,1412,1.1177
455641,CT,< 1 year,College of Westchester,A,MORTGAGE,2021-10-02,2021-10-15,2021-03-13,Fully Paid,2021-04-13,565159,car,A5,36 months,Not Verified,52000.0,0.0909,312.81,0.0788,10000,20,11277,Good Loan,1,0,2021.0,10.0,October,2021-10,1277,1.1277
1031003,TX,10+ years,AT&T,A,MORTGAGE,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1260425,car,A1,36 months,Not Verified,115000.0,0.0271,121.75,0.0603,4000,22,4383,Good Loan,1,0,2021.0,11.0,November,2021-11,383,1.0958
396521,MA,3 years,Harvard University,A,MORTGAGE,2021-09-05,2021-10-15,2021-06-10,Fully Paid,2021-07-10,436823,car,A3,36 months,Not Verified,99996.0,0.0432,250.69,0.08,8000,18,8551,Good Loan,1,0,2021.0,9.0,September,2021-09,551,1.0689
808963,IL,5 years,primus express inc,A,MORTGAGE,2021-11-07,2021-07-14,2021-07-14,Fully Paid,2021-08-14,1015737,car,A1,36 months,Not Verified,60000.0,0.2096,150.8,0.0542,5000,34,5429,Good Loan,1,0,2021.0,11.0,November,2021-11,429,1.0858
1044077,FL,1 year,"E-Z-GO, Textron",A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1274416,car,A2,36 months,Not Verified,45000.0,0.1632,92.12,0.0662,3000,23,3316,Good Loan,1,0,2021.0,11.0,November,2021-11,316,1.1053
697609,TX,1 year,ETMC Carthage,A,MORTGAGE,2021-11-03,2021-11-14,2021-03-14,Fully Paid,2021-04-14,888953,car,A4,36 months,Not Verified,40000.0,0.1041,124.04,0.0729,4000,12,4465,Good Loan,1,0,2021.0,11.0,November,2021-11,465,1.1162
757255,FL,1 year,Florida Farm Bureau Insurance Company,A,MORTGAGE,2021-11-06,2021-06-14,2021-06-14,Fully Paid,2021-07-14,957278,car,A5,36 months,Not Verified,55000.0,0.1647,252.51,0.0849,8000,27,9090,Good Loan,1,0,2021.0,11.0,November,2021-11,1090,1.1362
713504,VA,1 year,Graham Packaging Inc.,A,MORTGAGE,2021-11-04,2021-05-16,2021-04-14,Fully Paid,2021-05-14,906743,car,A5,36 months,Not Verified,72000.0,0.1887,65.48,0.0766,2100,39,2357,Good Loan,1,0,2021.0,11.0,November,2021-11,257,1.1224
472636,VA,10+ years,Prince William County Schools,A,MORTGAGE,2021-10-01,2021-02-13,2021-01-13,Fully Paid,2021-02-13,596860,car,A1,36 months,Not Verified,75000.0,0.0173,247.2,0.0705,8000,24,8900,Good Loan,1,0,2021.0,10.0,October,2021-10,900,1.1125
764852,OH,10+ years,Alliance Datg,A,MORTGAGE,2021-11-05,2021-06-14,2021-06-14,Fully Paid,2021-07-14,965621,car,A1,36 months,Not Verified,85000.0,0.0476,180.96,0.0542,6000,22,6515,Good Loan,1,0,2021.0,11.0,November,2021-11,515,1.0858
552448,MO,10+ years,"Hodgdon Powder Company,  Inc.",A,MORTGAGE,2021-10-07,2021-09-15,2021-02-13,Fully Paid,2021-03-13,711857,car,A2,36 months,Not Verified,70000.0,0.101,135.38,0.0676,4400,15,4858,Good Loan,1,0,2021.0,10.0,October,2021-10,458,1.1041
668787,NY,10+ years,Metropolitan Museum of Art,A,MORTGAGE,2021-11-02,2021-02-14,2021-02-14,Fully Paid,2021-03-14,855127,car,A2,36 months,Not Verified,48000.0,0.104,150.88,0.0579,4975,11,5432,Good Loan,1,0,2021.0,11.0,November,2021-11,457,1.0919
508736,PA,10+ years,Sarnoff Corporation,A,MORTGAGE,2021-10-04,2021-08-12,2021-08-12,Fully Paid,2021-09-12,656465,car,A2,36 months,Not Verified,73400.0,0.0281,64.62,0.0676,2100,28,2306,Good Loan,1,0,2021.0,10.0,October,2021-10,206,1.0981
719399,MO,10+ years,IRS,A,MORTGAGE,2021-11-04,2021-10-15,2021-10-11,Fully Paid,2021-11-11,913732,car,A2,36 months,Not Verified,68800.0,0.1387,145.57,0.0579,4800,46,4930,Good Loan,1,0,2021.0,11.0,November,2021-11,130,1.0271
707303,WV,10+ years,Champion Industries-CPC Printing,A,MORTGAGE,2021-11-03,2021-03-16,2021-01-13,Fully Paid,2021-02-13,899636,car,A2,36 months,Not Verified,40000.0,0.0885,121.31,0.0579,4000,31,4299,Good Loan,1,0,2021.0,11.0,November,2021-11,299,1.0748
788944,IL,10+ years,Oncology Specialists,A,MORTGAGE,2021-11-06,2021-07-14,2021-07-14,Fully Paid,2021-08-14,992748,car,A2,36 months,Not Verified,65500.0,0.2255,91.26,0.0599,3000,34,3285,Good Loan,1,0,2021.0,11.0,November,2021-11,285,1.095
597469,IL,10+ years,Finley Hospital,A,MORTGAGE,2021-10-10,2021-08-11,2021-08-11,Fully Paid,2021-09-11,766903,car,A2,36 months,Not Verified,52800.0,0.1527,59.23,0.0676,1925,43,2013,Good Loan,1,0,2021.0,10.0,October,2021-10,88,1.0457
987462,KY,10+ years,Welborn Floral,A,MORTGAGE,2021-11-10,2021-01-15,2021-10-14,Fully Paid,2021-11-14,1211442,car,A3,36 months,Not Verified,60000.0,0.0858,248.89,0.0751,8000,52,8936,Good Loan,1,0,2021.0,11.0,November,2021-11,936,1.117
661158,AZ,2 years,TrueNorth Insurance Companies,A,MORTGAGE,2021-11-01,2021-05-16,2021-02-14,Fully Paid,2021-03-14,845559,car,A1,36 months,Not Verified,105000.0,0.0514,150.8,0.0542,5000,20,5429,Good Loan,1,0,2021.0,11.0,November,2021-11,429,1.0858
1010097,MI,2 years,Vogel Plumbing,A,MORTGAGE,2021-11-11,2021-01-16,2021-03-12,Fully Paid,2021-04-12,1236893,car,A1,36 months,Not Verified,60000.0,0.1446,45.66,0.0603,1500,35,1529,Good Loan,1,0,2021.0,11.0,November,2021-11,29,1.0193
484323,NJ,2 years,control point assoc,A,MORTGAGE,2021-10-06,2021-02-16,2021-07-13,Fully Paid,2021-08-13,616593,car,A1,36 months,Not Verified,52000.0,0.1452,146.88,0.0639,4800,28,5288,Good Loan,1,0,2021.0,10.0,October,2021-10,488,1.1017
489841,NJ,2 years,Interfaith Medical Center,A,MORTGAGE,2021-10-03,2021-05-11,2021-05-11,Fully Paid,2021-06-11,625184,car,A5,36 months,Not Verified,69000.0,0.2297,344.09,0.0788,11000,59,11796,Good Loan,1,0,2021.0,10.0,October,2021-10,796,1.0724
1022407,LA,3 years,Larry Grayson Trucking,A,MORTGAGE,2021-11-11,2021-04-15,2021-08-13,Fully Paid,2021-09-13,1251195,car,A2,36 months,Not Verified,76800.0,0.1034,184.23,0.0662,6000,27,6514,Good Loan,1,0,2021.0,11.0,November,2021-11,514,1.0857
1027067,MI,3 years,K&K  TRANSPORT SERVICES,A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1256261,car,A2,36 months,Not Verified,70000.0,0.2038,237.96,0.0662,7750,26,8566,Good Loan,1,0,2021.0,11.0,November,2021-11,816,1.1053
466091,NY,3 years,New York State DEC,A,MORTGAGE,2021-09-12,2021-02-14,2021-12-12,Fully Paid,2022-01-12,585294,car,A2,36 months,Not Verified,60000.0,0.1276,139.77,0.074,4500,33,5032,Good Loan,1,0,2021.0,9.0,September,2021-09,532,1.1182
737488,TX,3 years,D4D Technologies,A,MORTGAGE,2021-11-04,2021-02-14,2021-02-14,Fully Paid,2021-03-14,934676,car,A3,36 months,Not Verified,99400.0,0.089,185.05,0.0692,6000,38,6655,Good Loan,1,0,2021.0,11.0,November,2021-11,655,1.1092
839671,MD,4 years,Onyx Power,A,MORTGAGE,2021-11-08,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1049845,car,A2,36 months,Not Verified,96000.0,0.016,292.01,0.0599,9600,11,10512,Good Loan,1,0,2021.0,11.0,November,2021-11,912,1.095
644846,NY,4 years,Storms Ford Lincoln,A,MORTGAGE,2021-11-01,2021-10-15,2021-01-14,Fully Paid,2021-02-14,825145,car,A2,36 months,Not Verified,95000.0,0.0728,242.62,0.0579,8000,43,8734,Good Loan,1,0,2021.0,11.0,November,2021-11,734,1.0918
511422,WI,4 years,van galder bus co.,A,MORTGAGE,2021-10-05,2021-03-16,2021-05-13,Fully Paid,2021-06-13,660596,car,A3,36 months,Not Verified,45000.0,0.048,46.41,0.0714,1500,29,1671,Good Loan,1,0,2021.0,10.0,October,2021-10,171,1.114
840046,CO,5 years,Canyon View Vineyard Church,A,MORTGAGE,2021-11-08,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1050351,car,A1,36 months,Not Verified,60000.0,0.0188,60.32,0.0542,2000,29,2171,Good Loan,1,0,2021.0,11.0,November,2021-11,171,1.0855
470186,WA,5 years,Peak CMS,A,MORTGAGE,2021-10-01,2021-02-13,2021-01-13,Fully Paid,2021-02-13,593497,car,A2,36 months,Not Verified,72000.0,0.2152,496.95,0.074,16000,23,17890,Good Loan,1,0,2021.0,10.0,October,2021-10,1890,1.1181
810774,LA,5 years,american sugar refining,A,MORTGAGE,2021-11-07,2021-09-15,2021-07-14,Fully Paid,2021-08-14,1017727,car,A3,36 months,Not Verified,80000.0,0.1452,154.37,0.0699,5000,20,5557,Good Loan,1,0,2021.0,11.0,November,2021-11,557,1.1114
591656,NM,5 years,STATE FARM INSURANCE,A,MORTGAGE,2021-10-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,759924,car,A4,36 months,Not Verified,38400.0,0.1072,186.67,0.0751,6000,13,6641,Good Loan,1,0,2021.0,10.0,October,2021-10,641,1.1068
489630,IL,5 years,Coilcraft,A,MORTGAGE,2021-10-03,2021-09-11,2021-08-11,Fully Paid,2021-09-11,624789,car,A4,36 months,Not Verified,52000.0,0.1048,121.33,0.0751,3900,12,4168,Good Loan,1,0,2021.0,10.0,October,2021-10,268,1.0687
504878,MD,5 years,S.P. Richards,A,MORTGAGE,2021-10-04,2021-06-12,2021-06-12,Fully Paid,2021-07-12,650279,car,A4,36 months,Not Verified,100000.0,0.0803,342.21,0.0751,11000,36,12106,Good Loan,1,0,2021.0,10.0,October,2021-10,1106,1.1005
638309,NY,6 years,altona correctional,A,MORTGAGE,2021-10-12,2021-01-14,2021-01-14,Fully Paid,2021-02-14,817666,car,A1,36 months,Not Verified,70000.0,0.0807,180.96,0.0542,6000,45,6515,Good Loan,1,0,2021.0,10.0,October,2021-10,515,1.0858
636676,NY,6 years,Town of Cheektowaga,A,MORTGAGE,2021-10-12,2021-01-14,2021-01-14,Fully Paid,2021-02-14,815592,car,A2,36 months,Not Verified,51000.0,0.0137,181.97,0.0579,6000,10,6551,Good Loan,1,0,2021.0,10.0,October,2021-10,551,1.0918
818975,MO,6 years,State of Missouri,A,MORTGAGE,2021-11-07,2021-11-13,2021-11-13,Fully Paid,2021-12-13,1027019,car,A2,36 months,Not Verified,41664.0,0.1529,121.67,0.0599,4000,26,4254,Good Loan,1,0,2021.0,11.0,November,2021-11,254,1.0635
608997,UT,6 years,Avocent Corp,A,MORTGAGE,2021-10-11,2021-10-12,2021-10-12,Fully Paid,2021-11-12,773056,car,A5,36 months,Not Verified,97000.0,0.1018,252.86,0.0691,12975,12,8921,Good Loan,1,0,2021.0,10.0,October,2021-10,-4054,0.6876
775213,GA,7 years,Porsche Cars N.A,A,MORTGAGE,2021-11-06,2021-06-14,2021-06-14,Fully Paid,2021-07-14,977451,car,A1,36 months,Not Verified,68000.0,0.0145,90.48,0.0542,3000,25,3257,Good Loan,1,0,2021.0,11.0,November,2021-11,257,1.0857
446193,PA,7 years,Compleat Restorations,A,MORTGAGE,2021-09-10,2021-04-16,2021-10-12,Fully Paid,2021-11-12,423921,car,A2,36 months,Not Verified,52700.0,0.1724,124.24,0.074,4000,18,4472,Good Loan,1,0,2021.0,9.0,September,2021-09,472,1.118
828138,GA,7 years,American Home Shield,A,MORTGAGE,2021-11-07,2021-01-12,2021-01-12,Fully Paid,2021-02-12,1037146,car,A2,36 months,Not Verified,55000.0,0.1462,91.26,0.0599,3000,39,3071,Good Loan,1,0,2021.0,11.0,November,2021-11,71,1.0237
444464,MD,< 1 year,Indus Corporation,A,MORTGAGE,2021-09-09,2021-09-11,2021-11-09,Fully Paid,2021-12-09,541920,car,A3,36 months,Not Verified,45000.0,0.1139,185.76,0.0774,5950,18,5989,Good Loan,1,0,2021.0,9.0,September,2021-09,39,1.0066
481657,NY,< 1 year,NYC TRANSIT,A,MORTGAGE,2021-10-02,2021-04-16,2021-05-12,Fully Paid,2021-06-12,612600,car,A4,36 months,Not Verified,58000.0,0.0989,298.65,0.0751,9600,11,10669,Good Loan,1,0,2021.0,10.0,October,2021-10,1069,1.1114
997561,KY,10+ years,S&S Tire,A,MORTGAGE,2021-11-10,2021-12-15,2021-05-12,Fully Paid,2021-06-12,1222660,car,A3,36 months,Not Verified,80796.0,0.1019,155.56,0.0751,5000,29,5061,Good Loan,1,0,2021.0,11.0,November,2021-11,61,1.0122
891766,OK,3 years,Eye care centers of america,A,MORTGAGE,2021-11-09,2021-12-15,2021-06-14,Fully Paid,2021-07-14,1108628,car,A4,36 months,Not Verified,30000.0,0.092,159.59,0.079,5100,23,5734,Good Loan,1,0,2021.0,11.0,November,2021-11,634,1.1243
